primaryTitle,startYear,numVotes,averageRating
The Cuckoo,2002,8259,7.7
The Great Raid,2005,25361,6.6
Fahrenheit 9/11,2004,135276,7.5
Inglourious Basterds,2009,1808854,8.4
Saints and Soldiers,2003,22115,6.6
Tae Guk Gi: The Brotherhood of War,2004,42469,8.0
Brothers,2004,12452,7.5
Innocent Voices,2004,8678,7.8
Black Book,2006,84260,7.7
Jarhead,2005,226463,7.0
Shooting Dogs,2005,12450,7.6
Turtles Can Fly,2004,22885,8.0
Why We Fight,2005,10518,8.0
Danger Close,2019,16802,6.8
Days of Glory,2006,15669,7.0
California Dreamin',2007,8202,7.7
Pan's Labyrinth,2006,751059,8.2
The Wind That Shakes the Barley,2006,59523,7.5
Rescue Dawn,2006,117170,7.2
The Road to Guantanamo,2006,11710,7.4
Welcome to Dongmakgol,2005,7941,7.6
Brothers,2009,175431,7.1
Grace Is Gone,2007,9989,6.7
The Last Full Measure,2019,15528,6.8
The Messenger,2009,38703,7.1
Winter in Wartime,2008,14181,7.0
Religulous,2008,60819,7.6
The Book Thief,2013,148202,7.5
Female Agents,2008,8388,6.7
Katyn,2007,18360,7.0
The Hurt Locker,2008,498754,7.5
The Children of Huang Shi,2008,10263,7.0
No End in Sight,2007,8913,8.2
The Boy in the Striped Pajamas,2008,277018,7.7
Tropic Thunder,2008,495379,7.1
All Quiet on the Western Front,2022,343844,7.8
Beanpole,2019,13239,7.2
The Forgotten Battle,2020,42018,7.1
Dara of Jasenovac,2020,82440,8.0
Sam Bahadur,2023,21998,7.7
City of Life and Death,2009,12549,7.7
White Material,2009,9031,6.9
Incendies,2010,256840,8.3
The Guernsey Literary and Potato Peel Pie Society,2018,58359,7.3
Fortress of War,2010,11287,7.4
Beasts of No Nation,2015,91984,7.7
The Round Up,2010,9986,7.1
Twice Born,2012,18083,7.3
In Darkness,2011,11563,7.3
Beneath Hill 60,2010,9290,7.0
Lebanon,2009,12336,6.9
Sisu,2022,125068,6.9
My Way,2011,13540,7.6
Armadillo,2010,10480,7.4
Sarah's Key,2010,18760,7.5
13 Minutes,2015,10658,7.0
Civil War,2024,272638,7.0
Little Boy,2015,25076,7.3
Operation Mincemeat,2021,44521,6.6
Lore,2012,16564,7.1
Eye in the Sky,2015,96559,7.3
"1,000 Times Good Night",2013,8458,7.0
A Private War,2018,22737,6.7
Nr. 24,2024,20796,7.5
Mudbound,2017,57914,7.4
20 Days in Mariupol,2023,65403,8.6
The Six Triple Eight,2024,32617,6.7
Jojo Rabbit,2019,492292,7.9
Fury,2014,615764,7.6
Thank You for Your Service,2017,17429,6.6
Macbeth,2015,61999,6.6
Far from Men,2014,9540,7.2
Tangerines,2013,51952,8.1
Camp X-Ray,2014,44525,6.8
The Water Diviner,2014,81265,7.0
Warfare,2025,115516,7.1
Sisu: Road to Revenge,2025,38072,6.8
Timbuktu,2014,19068,7.1
Virunga,2014,12837,8.1
A Perfect Day,2015,24731,6.8
The Voice of Hind Rajab,2025,20422,8.2
Journey's End,2017,12531,6.7
Son of Saul,2015,54756,7.4
Land of Mine,2015,49636,7.8
The Breadwinner,2017,31157,7.7
The Unknown Soldier,2017,14917,7.7
Ali and Nino,2016,11718,6.8
The Resistance Banker,2018,11764,6.9
Riphagen,2016,9484,7.1
The Ministry of Ungentlemanly Warfare,2024,165400,6.8
The Mountain II,2016,112982,8.1
Padmaavat,2018,41524,7.1
The Balkan Line,2019,11093,6.6
Last Flag Flying,2017,30951,6.9
Summerland,2020,10847,7.1
Foxtrot,2017,8448,7.2
The Zone of Interest,2023,191532,7.3
Cyborgs: Heroes Never Die,2017,8169,7.5
They Shall Not Grow Old,2018,41047,8.2
1917,2019,781677,8.2
"Quo Vadis, Aida?",2020,42208,8.0
T-34,2018,17225,6.8
The Shadow in My Eye,2021,19355,7.3
For Sama,2019,13851,8.5
Narvik: Hitler's First Defeat,2022,21111,6.6
Persian Lessons,2020,15835,7.4
