primaryTitle,startYear,numVotes,averageRating
White Nights,1957,10431,7.7
Thirst,1957,8370,8.3
Sayonara,1957,8961,7.0
Wild Strawberries,1957,125375,8.1
Auntie Mame,1958,13930,7.9
The Big Country,1958,24649,7.9
Gigi,1958,25095,6.6
Indiscreet,1958,11283,6.8
Ashes and Diamonds,1958,15146,7.7
Separate Tables,1958,9913,7.3
Some Came Running,1958,8307,7.2
South Pacific,1958,11110,6.8
Vertigo,1958,461361,8.2
Ballad of a Soldier,1959,12391,8.2
The Fugitive Kind,1960,8325,7.0
Hiroshima Mon Amour,1959,39710,7.8
The Horse Soldiers,1959,13199,7.1
On the Beach,1959,16312,7.1
Operation Petticoat,1959,17785,7.2
Black Orpheus,1959,13582,7.4
Pillow Talk,1959,21160,7.4
Room at the Top,1958,8308,7.5
Shadows,1958,13672,7.2
Some Like It Hot,1959,306486,8.2
The Apartment,1960,222238,8.3
L'Avventura,1960,37306,7.7
Mughal-E-Azam,1960,9695,8.1
North to Alaska,1960,9291,6.9
Saturday Night and Sunday Morning,1960,10103,7.5
The Time Machine,1960,47607,7.5
Last Year at Marienbad,1961,27227,7.6
Breakfast at Tiffany's,1961,205813,7.5
The Children's Hour,1961,21187,7.8
Jules and Jim,1962,47163,7.6
Lola,1961,8561,7.4
Lover Come Back,1961,9785,7.1
The Misfits,1961,24758,7.2
The Parent Trap,1961,26573,7.2
Splendor in the Grass,1961,23053,7.7
A Woman Is a Woman,1961,20609,7.3
Divorce Italian Style,1961,15851,7.9
Lolita,1962,116799,7.5
Sweet Bird of Youth,1962,9346,7.1
That Touch of Mink,1962,11818,6.6
L'Eclisse,1962,24646,7.7
Charade,1963,94306,7.8
Donovan's Reef,1963,10850,6.7
"Yesterday, Today and Tomorrow",1963,11531,7.2
Irma la Douce,1963,24407,7.3
Contempt,1963,39576,7.4
The Nutty Professor,1963,19540,6.6
The Pink Panther,1963,62229,7.0
Father Goose,1964,13699,7.3
"Kiss Me, Stupid",1964,9518,6.9
Marriage Italian Style,1964,12773,7.4
My Fair Lady,1964,108342,7.7
The Umbrellas of Cherbourg,1964,35442,7.8
The Soft Skin,1964,9182,7.5
Shadows of Forgotten Ancestors,1965,9724,7.8
Happiness,1965,12043,7.6
Darling,1965,8791,7.0
Doctor Zhivago,1965,87811,7.9
Guide,1965,12989,8.4
In Harm's Way,1965,11556,7.3
Loves of a Blonde,1965,10324,7.4
A Patch of Blue,1965,10340,8.0
Pierrot le Fou,1965,40436,7.4
The Fortune Cookie,1966,17384,7.2
How to Steal a Million,1966,32495,7.5
Masculine Feminine,1966,19200,7.3
Closely Watched Trains,1966,15160,7.6
The Sand Pebbles,1966,17949,7.5
Torn Curtain,1966,31872,6.6
A Man and a Woman,1966,13789,7.5
Barefoot in the Park,1967,22991,7.0
Bedazzled,1967,10457,6.7
Belle de Jour,1967,53846,7.6
The Taming of The Shrew,1967,9611,7.0
The Collector,1967,10985,7.3
El Dorado,1966,33762,7.5
The Graduate,1967,303307,8.0
Reflections in a Golden Eye,1967,8868,6.7
Two for the Road,1967,15785,7.3
Stolen Kisses,1968,16701,7.5
The Gendarme Gets Married,1968,9531,6.8
Padosan,1968,10305,8.1
The Party,1968,47394,7.4
Romeo and Juliet,1968,37657,7.6
The Thomas Crown Affair,1968,32342,6.9
War and Peace,1965,9808,8.3
Cactus Flower,1969,13432,7.2
My Night at Maud's,1969,16205,7.8
The Swimming Pool,1969,17202,7.1
The Prime of Miss Jean Brodie,1969,11293,7.6
Two Mules for Sister Sara,1970,33185,7.0
The Ballad of Cable Hogue,1970,11453,7.2
Bed & Board,1970,11680,7.4
Claire's Knee,1970,13705,7.4
Love Story,1970,40575,6.9
Deep End,1970,8814,7.1
Ryan's Daughter,1970,11713,7.4
Women in Love,1969,9822,7.1
Harold and Maude,1971,85433,7.8
The Last Picture Show,1971,57383,8.0
Death in Venice,1971,25140,7.3
A New Leaf,1971,9013,7.3
Summer of '42,1971,10148,7.2
Love in the Afternoon,1972,10521,7.6
Avanti!,1972,13302,7.1
The Bitter Tears of Petra von Kant,1972,12555,7.5
Fist of Fury,1972,37579,7.2
The Life and Times of Judge Roy Bean,1972,10322,6.8
"Play It Again, Sam",1972,29777,7.6
"What's Up, Doc?",1972,29500,7.6
Day for Night,1973,26577,8.0
Turkish Delight,1973,12847,7.1
Last Tango in Paris,1972,63070,6.8
The Way We Were,1973,31059,7.0
Alice Doesn't Live Here Anymore,1974,30405,7.3
Fear Eats the Soul,1974,26206,8.0
The Front Page,1974,16702,7.3
The Three Musketeers,1973,20713,7.1
A Woman Under the Influence,1974,33833,8.0
Chupke Chupke,1975,14068,8.3
The Four Musketeers,1974,12832,6.9
In the Realm of the Senses,1976,25422,6.6
The Shootist,1976,29586,7.6
Annie Hall,1977,292359,7.9
That Obscure Object of Desire,1977,27135,7.8
The Goodbye Girl,1977,17798,7.4
Office Romance,1977,11792,8.2
Soldier of Orange,1977,13609,7.6
French Fried Vacation,1978,8642,6.7
Coming Home,1978,16060,7.3
Days of Heaven,1978,69710,7.7
Grease,1978,328717,7.2
Heaven Can Wait,1978,25874,6.9
Camera Buff,1979,9214,7.8
The Marriage of Maria Braun,1979,16363,7.7
Gol Maal,1979,22228,8.5
Manhattan,1979,153311,7.8
Moscow Does Not Believe in Tears,1980,15932,8.0
The Rose,1979,9902,7.0
Tess,1979,20061,7.3
The Wanderers,1979,13571,7.3
Atlantic City,1980,19843,7.3
The Taming of the Scoundrel,1980,11643,7.6
The Last Metro,1980,17004,7.3
Seems Like Old Times,1980,11998,6.7
Somewhere in Time,1980,36825,7.2
Absence of Malice,1981,16700,6.9
Arthur,1981,33914,6.9
Body Heat,1981,44575,7.4
The Party,1980,11992,6.7
Eye of the Needle,1981,14217,7.1
The Woman Next Door,1981,9639,7.2
The French Lieutenant's Woman,1981,16917,6.9
Gregory's Girl,1980,10132,7.1
The Postman Always Rings Twice,1981,28038,6.6
Frances,1982,9448,7.2
The Man from Snowy River,1982,10886,7.2
An Officer and a Gentleman,1982,66817,7.1
Blind Chance,1987,12379,7.7
Sophie's Choice,1982,56226,7.5
Tootsie,1982,123507,7.4
Victor/Victoria,1982,25798,7.6
Pauline at the Beach,1983,12017,7.3
Rumble Fish,1983,41546,7.1
The Year of Living Dangerously,1982,25024,7.1
Yentl,1983,17570,6.6
All of Me,1984,21468,6.7
Footloose,1984,102675,6.6
Sixteen Candles,1984,136134,7.0
Starman,1984,59035,7.0
Better Off Dead,1985,54114,7.1
Desert Hearts,1985,8655,7.1
Out of Africa,1985,93838,7.2
The Purple Rose of Cairo,1985,58352,7.6
Real Genius,1985,41646,6.9
The Sure Thing,1985,24442,7.0
Vision Quest,1985,11847,6.7
Weird Science,1985,106476,6.6
Witness,1985,115006,7.3
Betty Blue,1986,24135,7.3
84 Charing Cross Road,1987,12420,7.4
Back to School,1986,39849,6.7
Children of a Lesser God,1986,20162,7.2
Lucas,1986,18996,6.9
Bad Blood,1986,10266,7.1
Mona Lisa,1986,19550,7.3
My Beautiful Laundrette,1985,18893,6.8
Pretty in Pink,1986,96181,6.7
The Green Ray,1986,12166,7.6
A Room with a View,1986,52924,7.2
She's Gotta Have It,1986,17794,6.8
Something Wild,1986,24165,6.9
Barfly,1987,23665,7.1
Broadcast News,1987,37071,7.3
Can't Buy Me Love,1987,46453,6.8
Dirty Dancing,1987,283168,7.1
Dragons Forever,1988,10654,7.1
Wings of Desire,1987,84572,7.9
Red Sorghum,1988,10758,7.3
Hope and Glory,1987,15991,7.3
Maurice,1987,27476,7.6
Moonstruck,1987,78863,7.2
Overboard,1987,77443,6.9
Roxanne,1987,50236,6.6
Some Kind of Wonderful,1987,37882,7.0
Summer School,1987,24272,6.6
The Accidental Tourist,1988,18670,6.7
Bull Durham,1988,63373,7.0
Coming to America,1988,241583,7.1
Dangerous Liaisons,1988,80545,7.5
A Short Film About Love,1988,28526,8.1
Cinema Paradiso,1988,319390,8.5
Qayamat Se Qayamat Tak,1988,11944,7.4
Torch Song Trilogy,1988,8346,7.8
The Unbearable Lightness of Being,1988,40950,7.2
As Tears Go By,1988,14389,7.0
Working Girl,1988,68429,6.8
Miracle Mile,1988,15271,7.0
Say Anything,1989,103570,7.3
Shirley Valentine,1989,9970,7.3
Steel Magnolias,1989,70230,7.3
Valmont,1989,15493,7.0
The War of the Roses,1989,63234,6.9
When Harry Met Sally...,1989,274061,7.7
Alice,1990,16401,6.6
Edward Scissorhands,1990,568738,7.8
Ghost,1990,258484,7.1
Ju Dou,1990,9729,7.6
Maine Pyar Kiya,1989,14078,7.3
The Hairdresser's Husband,1990,11170,7.1
Mermaids,1990,41691,6.7
Metropolitan,1990,13841,7.2
Mo' Better Blues,1990,15104,6.7
Pretty Woman,1990,410080,7.1
Days of Being Wild,1990,28801,7.4
The Lover,1992,25509,6.8
The Lovers on the Bridge,1991,17511,7.6
Raise the Red Lantern,1991,38341,8.1
Dogfight,1991,11400,7.3
Father of the Bride,1991,94141,6.6
Frankie and Johnny,1991,39048,6.8
A Brighter Summer Day,1991,15281,8.2
Johnny Stecchino,1991,12491,7.2
Jungle Fever,1991,21147,6.6
The Man in the Moon,1991,21914,7.2
Only Yesterday,1991,42939,7.6
