primaryTitle,startYear,numVotes,averageRating
Prayashaha,2022,3306,7.0
DNA,2025,2873,7.1
Gustaakh Ishq,2025,3902,7.1
My Hero,2024,3110,8.5
Anaganaga,2025,3084,8.8
The Great Pre-Wedding Show,2025,2784,7.4
Gondhal,2025,3859,8.8
"Houston, We Have a Problem!",2016,3867,7.8
