primaryTitle,startYear,numVotes,averageRating
Wicked: For Good,2025,72532,6.6
Wolf Children,2012,55524,8.1
My Grandfather's People,2011,12412,8.0
English Vinglish,2012,45354,7.8
When the Game Stands Tall,2014,17759,6.6
Troop Zero,2019,13118,6.9
Hi Nanna,2023,26975,8.3
Wonder,2017,198537,7.9
The Tale of The Princess Kaguya,2013,62796,8.0
Meiyazhagan,2024,23597,8.5
Beauty and the Beast,2017,361632,7.1
Sentimental Value,2025,86462,7.7
Nonnas,2025,48840,6.8
Greater,2016,10161,7.3
Encanto,2021,300244,7.2
The Wild Robot,2024,234024,8.2
The Christmas Chronicles,2018,94614,7.0
Star Wars: The Mandalorian and Grogu,2026,88460,6.8
How to Make Millions Before Grandma Dies,2024,22994,7.9
Mr. Holmes,2015,70478,6.8
Fantastic Beasts and Where to Find Them,2016,543946,7.2
A Beautiful Day in the Neighborhood,2019,95271,7.2
Caramelo,2025,9259,7.1
The Sheep Detectives,2026,97459,7.4
Max,2015,31272,6.6
When Marnie Was There,2014,56013,7.6
A Monster Calls,2016,99471,7.4
Matilda: The Musical,2022,33703,7.0
Sing,2016,215642,7.1
A Street Cat Named Bob,2016,37274,7.3
Ohh My Dog,2026,14529,8.6
The Red Turtle,2016,42516,7.5
Our Little Sister,2015,19209,7.6
Mission Muh Dikhayi,2025,10837,8.5
Miracles from Heaven,2016,32135,7.1
Paddington 2,2017,115647,7.8
Flow,2024,152154,7.8
Maleficent: Mistress of Evil,2019,133646,6.6
Kapoor & Sons,2016,34063,7.7
The New Classmate,2015,9869,8.2
Mary Poppins Returns,2018,101602,6.6
Paddington in Peru,2024,36393,6.6
Summer 1993,2017,9273,7.1
The Little Mermaid,2023,179798,7.2
Aladdin,2019,317991,6.9
Wonka,2023,196217,6.9
Penguin Bloom,2020,13755,6.8
Mary and the Witch's Flower,2017,19563,6.8
I Can Only Imagine,2018,21023,7.3
Champions,2018,13130,7.2
The Call of the Wild,2020,64823,6.7
A Dog's Way Home,2019,22969,6.7
Resurrection,2018,18881,8.6
The Biggest Little Farm,2018,9923,8.0
Sharmaji Namkeen,2022,13846,7.4
"Are You There God? It's Me, Margaret.",2023,38981,7.3
