primaryTitle,startYear,numVotes,averageRating
The Pelican Brief,1993,104971,6.6
Six Degrees of Separation,1993,24365,6.7
Three Colors: Blue,1993,118886,7.8
The Client,1994,87127,6.7
Death and the Maiden,1994,29192,7.2
Dolores Claiborne,1995,53719,7.4
The Monster,1994,12572,7.3
Star Trek: Generations,1994,91811,6.6
Three Colors: Red,1994,116547,8.0
Clockers,1995,25082,6.9
Copycat,1995,87595,6.6
Devil in a Blue Dress,1995,27843,6.8
Powder,1995,35247,6.6
Seven,1995,2047701,8.6
12 Monkeys,1995,682738,8.0
The Usual Suspects,1995,1248594,8.5
The Apartment,1996,17185,7.3
Courage Under Fire,1996,64064,6.6
Lone Star,1996,36110,7.4
Lost Highway,1997,172479,7.6
Primal Fear,1996,293404,7.7
Scream,1996,451212,7.4
Thesis,1996,47023,7.4
Affliction,1997,21839,6.9
Contact,1997,316173,7.5
Dark City,1998,227877,7.5
The Devil's Advocate,1997,450134,7.5
The Game,1997,475503,7.7
Insomnia,1997,17651,7.2
Character,1997,12035,7.6
Kiss the Girls,1997,101093,6.6
L.A. Confidential,1997,661926,8.2
Midnight in the Garden of Good and Evil,1997,43991,6.6
The Spanish Prisoner,1997,26441,7.1
Eyes Wide Shut,1999,435499,7.5
From Hell,2001,172679,6.7
The Red Violin,1998,35869,7.6
Snow Falling on Cedars,1999,15009,6.7
Wild Things,1998,141663,6.6
The X Files,1998,115427,7.0
eXistenZ,1999,114419,6.8
Cube,1997,263172,7.1
Cure,1997,40204,7.5
Open Your Eyes,1997,76247,7.7
Lovers of the Arctic Circle,1998,20931,7.6
The Faculty,1998,148953,6.6
8MM,1999,152321,6.6
Pi,1998,193487,7.3
True Crime,1999,40253,6.6
The Thirteenth Floor,1999,83675,7.0
The Ninth Gate,1999,211465,6.7
The Bone Collector,1999,201912,6.7
Following,1998,113571,7.4
What Lies Beneath,2000,146454,6.6
Sleepy Hollow,1999,414666,7.3
Stir of Echoes,1999,93420,6.9
The Limey,1999,38456,6.9
Mulholland Drive,2001,432228,7.9
The Sixth Sense,1999,1155368,8.2
The End of the Affair,1999,25681,7.0
The Ring,1998,86904,7.2
Minority Report,2002,625264,7.6
Frequency,2000,124592,7.4
The Princess and the Warrior,2000,15265,7.4
Joy Ride,2001,84201,6.6
Memento,2000,1452401,8.4
Manichitrathazhu,1993,14553,8.7
With a Friend Like Harry...,2000,11243,7.1
Unbreakable,2000,470249,7.3
The Crimson Rivers,2000,70256,6.9
The Others,2001,430249,7.6
Audition,1999,100082,7.1
The Salton Sea,2002,33487,7.0
The Pledge,2001,77890,6.7
Under the Sand,2000,10769,7.0
Donnie Darko,2001,917251,8.0
Super Troopers,2001,120013,7.0
Werckmeister Harmonies,2000,18329,7.9
Hearts in Atlantis,2001,43667,6.9
Common Wealth,2000,13938,7.2
The Curse of the Jade Scorpion,2001,43119,6.7
The Bourne Identity,2002,618291,7.8
Lantana,2001,20923,7.2
Vanilla Sky,2001,311064,6.9
Ripley's Game,2002,20724,6.6
A Beautiful Mind,2001,1060617,8.2
K-PAX,2001,203720,7.4
Narc,2002,45592,7.1
Insomnia,2002,349494,7.2
Spider,2002,42184,6.7
Gosford Park,2001,103160,7.2
Cypher,2002,33304,6.7
Signs,2002,417209,6.8
Pulse,2001,32040,6.6
Talk to Her,2002,120991,7.9
The Life of David Gale,2003,133084,7.5
Irreversible,2002,164745,7.3
The Son,2002,10614,7.5
The Ring,2002,405315,7.1
Dark Water,2002,37758,6.7
Identity,2003,296032,7.3
Slim Susie,2003,11054,6.9
Swimming Pool,2003,51740,6.7
Wicker Park,2004,60139,6.9
The Eye,2002,31170,6.6
I'm Not Scared,2003,18119,7.4
Mystic River,2003,528288,7.9
Infernal Affairs,2002,139007,8.0
"I, Robot",2004,619080,7.1
A Very Long Engagement,2004,78183,7.6
Ghost in the Shell 2: Innocence,2004,42967,7.4
Memories of Murder,2003,272686,8.1
Tell No One,2006,61781,7.5
Oldboy,2003,728161,8.3
A Tale of Two Sisters,2003,74952,7.1
The Jacket,2005,125301,7.1
The Manchurian Candidate,2004,123556,6.6
The Village,2004,298393,6.6
National Treasure,2004,380444,6.9
Stay,2005,94880,6.7
The Bourne Supremacy,2004,516514,7.7
Kiss Kiss Bang Bang,2005,250791,7.4
Proof,2005,47936,6.6
The Da Vinci Code,2006,489001,6.7
Motherless Brooklyn,2019,66495,6.8
The Constant Gardener,2005,156387,7.3
Saw,2004,515069,7.6
Caché,2005,90820,7.3
Brick,2005,114426,7.1
The Lives of Others,2006,445852,8.4
Watchmen,2009,614653,7.6
Broken Flowers,2005,110598,7.1
The Fountain,2006,259143,7.1
Hot Fuzz,2007,571127,7.8
Saw II,2005,299220,6.6
Shutter,2004,54325,7.0
The Bourne Ultimatum,2007,687221,8.0
The Illusionist,2006,406134,7.5
Zodiac,2007,683360,7.7
Ghajini,2005,17073,7.6
1408,2007,316425,6.8
Gone Baby Gone,2007,312770,7.6
Inside Man,2006,427617,7.6
Inland Empire,2006,69670,6.8
The Orphanage,2007,171393,7.4
Michael Clayton,2007,184836,7.2
Hallam Foe,2007,13665,6.9
Red Road,2006,14351,6.8
State of Play,2009,167097,7.1
Extremely Loud & Incredibly Close,2011,108166,6.9
In the Valley of Elah,2007,77688,7.1
Timecrimes,2007,76324,7.1
The Prestige,2006,1614872,8.5
Disturbia,2007,275870,6.8
The Unknown Woman,2006,16895,7.4
Time,2006,13364,7.1
The Man from Earth,2007,220284,7.8
Mr. Brooks,2007,164200,7.2
Atonement,2007,332356,7.8
Transsiberian,2008,56801,6.6
Bhagam Bhag,2006,17925,6.8
Angels & Demons,2009,327638,6.7
Seven Pounds,2008,327187,7.6
Paranoid Park,2007,33107,6.6
Fireworks Wednesday,2006,14875,7.6
Doubt,2008,148314,7.5
Loft,2008,26123,7.2
Noroi,2005,19876,6.8
Source Code,2011,586319,7.5
The Reader,2008,275058,7.6
Sherlock Holmes,2009,709895,7.5
Bhool Bhulaiyaa,2007,39243,7.5
No Smoking,2007,11597,7.3
The Tragedy of Macbeth,2021,44909,7.1
Fermat's Room,2007,24067,6.6
Atlantics,2019,11258,6.7
Agent Sai Srinivasa Athreya,2019,22356,8.3
The Father,2020,248319,8.2
Article 15,2019,41770,8.1
Black Box,2021,20068,7.2
REC,2007,219281,7.4
The Invisible Man,2020,288811,7.1
The Call,2020,54268,7.1
Evaru,2019,10101,8.1
Eagle Eye,2008,202642,6.6
The Burning Plain,2008,22319,6.7
Stillwater,2021,64746,6.6
Anjaam Pathiraa,2020,12638,7.9
Nothing But the Truth,2008,41906,7.1
Missing,2023,72690,7.1
Tell Me Who I Am,2019,20245,7.6
Bad Lieutenant: Port of Call New Orleans,2009,85086,6.6
Nope,2022,321288,6.8
Pig,2021,106252,6.9
Haseen Dillruba,2021,35366,6.9
The Unforgivable,2021,129327,7.2
Shutter Island,2010,1673026,8.2
The Girl with the Dragon Tattoo,2009,231477,7.8
The Ghost Writer,2010,177362,7.2
Orphan,2009,279775,7.0
HIT,2020,10898,7.6
The White Ribbon,2009,81970,7.8
Undine,2020,10692,6.6
Ghajini,2008,72617,7.4
Moon,2009,397561,7.8
Cracks,2009,22270,6.6
Triangle,2009,151161,6.9
Pandorum,2009,168894,6.7
The Skin I Live In,2011,181688,7.6
The Lincoln Lawyer,2011,271979,7.3
Get Low,2009,24881,7.0
Vengeance,2022,42040,6.8
Vikrant Rona,2022,29654,6.9
Mother,2009,81290,7.7
Jane Eyre,2011,98180,7.3
Ondine,2009,23672,6.8
Drishyam 2,2021,45702,8.4
Mystery Team,2009,10147,6.6
Bulbbul,2020,16826,6.6
We Need to Talk About Kevin,2011,182917,7.4
Decision to Leave,2022,70789,7.3
Incendies,2010,256840,8.3
Raat Akeli Hai,2020,22920,7.2
Exam,2009,135779,6.7
The Cabin in the Woods,2011,494102,7.0
The Vanishing of Sidney Hall,2017,13514,6.8
The Secret in Their Eyes,2009,244428,8.2
Hit: The First Case,2022,18635,6.8
God's Crooked Lines,2022,30112,7.1
Reptile,2023,111252,6.8
Tinker Tailor Soldier Spy,2011,227533,7.0
The Girl Who Kicked the Hornet's Nest,2009,77937,7.3
Dhadak 2,2025,20605,6.7
About Elly,2009,61438,7.9
Cloud Atlas,2012,387813,7.3
Karthik Calling Karthik,2010,16910,7.2
13B: Fear Has a New Address,2009,11172,7.4
The Adjustment Bureau,2011,284340,7.0
Anweshippin Kandethum,2024,12655,7.4
Prisoners,2013,951465,8.2
Winter's Bone,2010,158521,7.1
Unknown,2011,277190,6.8
The Outfit,2022,87664,7.2
The Pale Blue Eye,2022,142752,6.6
Speak No Evil,2022,65284,6.7
HIT: The 2nd Case,2022,12022,7.2
Disconnect,2012,80479,7.5
Martha Marcy May Marlene,2011,58924,6.8
The Conjuring,2013,629956,7.5
It's What's Inside,2024,53386,6.6
Buried,2010,177173,7.0
Turnabout,2016,17090,6.9
Julia's Eyes,2010,39392,6.7
Freddy,2022,36814,7.3
Sherlock Holmes: A Game of Shadows,2011,504439,7.4
Trust,2010,46351,6.8
Merry Christmas,2024,30699,6.9
Drishyam 2,2022,52811,8.2
Caddo Lake,2024,58792,6.8
Chup,2022,27747,7.4
The Girl with the Dragon Tattoo,2011,531560,7.8
Jaane Jaan,2023,16994,7.0
Barbarian,2022,267649,7.0
Puncture,2011,25717,6.8
Catfish,2010,43887,7.1
Insidious,2010,370366,6.8
Kishkindha Kaandam,2024,17375,8.0
The Drop,2014,170942,7.0
Night Train to Lisbon,2013,22007,6.8
Hunting Season,2010,39744,7.4
Now You See Me,2013,776201,7.2
Stoker,2013,121219,6.7
The Night of the 12th,2022,13479,7.0
Anatomy of a Fall,2023,235909,7.6
The Hidden Face,2011,49868,7.3
Stonehearst Asylum,2014,65290,6.8
Talaash: The Answer Lies Within,2012,48940,7.3
The Maze Runner,2014,569436,6.8
Kahaani,2012,70358,8.1
The Words,2012,84985,7.0
You're Next,2011,120205,6.6
Blade Runner 2049,2017,764064,8.0
The Judge,2014,220431,7.4
The Call,2013,135428,6.7
Sinister,2012,320725,6.8
The Best Offer,2013,138149,7.7
Trance,2013,121306,6.9
The Body,2012,80177,7.6
Borgman,2013,19956,6.7
Love Lies Bleeding,2024,65192,6.6
In the House,2012,36131,7.3
Non-Stop,2014,288726,6.9
Side Effects,2013,206521,7.0
Shanghai,2012,11340,7.2
The Artifice Girl,2022,13471,6.6
Girl in the Picture,2022,26241,7.3
Red Rooms,2023,23415,7.1
Insidious: Chapter 2,2013,204399,6.6
Calvary,2014,68421,7.4
Gone Girl,2014,1182015,8.1
Enemy,2013,243283,6.8
The Babadook,2014,271995,6.8
Monster,2023,42908,7.8
Oculus,2013,150911,6.6
The Invitation,2015,130691,6.6
The Past,2013,52615,7.7
Frequencies,2013,15322,6.7
Tom at the Farm,2013,20272,6.9
Department Q: The Keeper of Lost Causes,2013,36529,7.2
Confession of Murder,2012,13035,7.0
Arrival,2016,874843,7.9
Arrambam,2013,11038,7.0
Oddity,2024,61965,6.7
Midnight Special,2016,86991,6.6
Weapons,2025,390504,7.4
Mars Express,2023,15467,7.5
Mr. Monk's Last Case: A Monk Movie,2023,13727,6.7
Bird Box,2018,425692,6.6
Juror #2,2024,129654,7.0
The Housemaid,2025,185864,6.7
Veronica Mars,2014,57149,6.7
Exhuma,2024,30455,6.9
The Secret Agent,2025,61130,7.2
Surongo,2023,30806,6.9
Coherence,2013,177333,7.2
Eleven,2025,12652,7.4
Ugly,2013,25552,7.9
I Origins,2014,142067,7.3
Baramulla,2025,12782,7.0
Smile 2,2024,150651,6.7
Steins;Gate: The Movie - Load Region of Déjà Vu,2013,11708,7.8
The Guest,2014,115107,6.7
Faults,2014,11630,6.7
Who Am I,2014,67338,7.4
The Conjuring 2,2016,347421,7.3
Goodnight Mommy,2014,64673,6.7
The Treatment,2014,10961,7.1
Black Bag,2025,96996,6.7
Department Q: The Absent One,2014,29093,7.1
A Small September Affair,2014,11858,7.1
Bring Her Back,2025,138118,7.1
Rekhachithram,2025,18120,7.8
It Follows,2014,302673,6.8
Sookshma Darshini,2024,13275,7.8
Marshland,2014,39269,7.2
The Sheep Detectives,2026,97459,7.4
Loving Vincent,2017,68731,7.8
The Autopsy of Jane Doe,2016,167703,6.8
Drishyam,2013,49458,8.4
Detective Byomkesh Bakshy!,2015,25759,7.6
The Hateful Eight,2015,728184,7.8
"Black Coal, Thin Ice",2014,10375,6.7
Housebound,2014,40134,6.7
It Was Just an Accident,2025,38257,7.4
Eko,2025,10877,7.7
